inf0,inf1,inf2,inf3,inf4,inf5,inf6,inf7,inf8,inf9,,inf0,inf1,inf2,inf3,inf4,inf5,inf6,inf7,inf8,inf9
1.593781,1.238984211,1.145452786,1.190364838,1.346014743,1.312909508,1.315996865,1.027340884,1.02115978,1.00063914,,,,,,,,,,,
1.668108369,1.595797172,1.646826921,1.597295043,1.692072937,1.813952996,1.838202447,1.509153606,1.380761997,1.450471605,,,,,,,,,,,
1.390255332,1.279535055,1.214353793,0.932999969,1.204206457,1.186985168,1.146062421,0.991143887,0.797735544,0.955519857,,,,,,,,,,,
2.233585052,1.799816318,2.001847849,1.847371252,1.98826457,1.995827514,1.952148835,1.554716478,1.374660074,1.309095286,,,,,,,,,,,
1.697579175,1.848484304,1.046348087,1.653205408,1.577219287,1.223174765,1.342203678,1.356309946,1.388811457,1.343113829,,,,,,,,,,,
1.962739099,1.596735287,1.118564499,1.114219753,1.505034685,1.269551419,1.2970687,1.020578219,1.125381016,1.080986421,,,,,,,,,,,
2.116418906,1.597957088,1.415896556,1.472883995,2.14010656,2.105183091,2.135396276,1.35521241,1.170347817,1.398578294,,,,,,,,,,,
1.91459466,0.847944062,0.441975802,0.041340865,1.616134153,1.534298066,1.491687512,1.558353777,1.56266247,1.527964124,,,,,,,,,,,
2.230987552,1.872625653,1.807149369,1.768164095,1.737364944,1.39230295,1.545009728,1.675072667,1.560157229,1.664496635,,,,,,,,,,,
1.302238748,0.861818351,0.694571001,0.661683706,0.723574487,0.523456515,0.496267874,0.480428809,0.5837832,0.415361452,,,,,,,,,,,
1.191784212,1.163557425,1.795386057,1.727244402,0.891802584,0.738619215,0.741132522,0.145624707,0.060308904,0.374340719,,,,,,,,,,,
1.834015969,0.325383362,-0.370639545,-0.527644385,1.545610829,0.963034728,1.181413813,0.615407112,0.831011378,0.42023269,,,,,,,,,,,
1.987090539,1.089004648,0.945816402,0.964306731,1.625467141,1.543038753,1.49604223,1.210854086,1.200344167,1.146875174,,,,,,,,,,,
2.170847525,1.599456313,1.519959755,1.634103252,2.071787442,2.126427006,2.138366667,1.703072125,1.662330538,1.524163564,,,,,,,,,,,
2.310533768,2.04667962,1.938791261,1.712084298,2.173397219,2.05542942,1.893062646,0.988786246,1.21498576,1.061376443,,,,,,,,,,,
2.688315908,2.123335166,0.548896043,0.790440887,1.933739788,1.193147388,1.429500024,1.311258785,1.491433501,1.278793348,,,,,,,,,,,
1.586225592,1.180688836,0.518054464,0.500613872,0.946118564,0.55749902,1.054895736,0.66894183,0.668698234,0.831598654,,,,,,,,,,,
1.536251028,1.012586199,0.801646027,0.882620229,0.946009574,0.939240475,0.975208214,0.697339618,0.821158938,0.547611189,,,,,,,,,,,
1.282603788,1.040279936,0.626428266,0.636871275,1.290086944,1.055916962,1.020042273,0.604402984,0.517597569,0.686387368,,,,,,,,,,,
0.884453839,0.030871264,-1.523346068,-1.388542975,0.283253153,-0.390258421,-0.147791444,0.047790798,0.121505998,0.088781358,,,,,,,,,,,
2.068627375,1.096188682,0.997152403,1.061037557,1.914090311,1.873910693,1.808020576,1.163692879,1.09782082,1.325265808,,,,,,,,,,,
1.544496606,1.016563372,1.707458002,1.489301133,1.007767382,0.856116958,0.873443503,0.643934738,0.528873781,0.709135764,,,,,,,,,,,
1.588146404,0.64239239,0.453160309,0.426732426,0.7485665,0.473321795,0.565261833,0.505236348,0.6780945,0.512243183,,,,,,,,,,,
2.043609487,1.542405884,0.807966951,0.690934956,1.513329242,1.170210529,1.236855722,0.943139999,0.945950631,0.835148724,,,,,,,,,,,
1.80953849,1.123196877,0.567288052,0.678845858,1.29115094,0.941128745,1.129126492,0.909804767,1.016813192,0.872133903,,,,,,,,,,,
1.579660764,1.295431648,1.397965914,1.269575547,1.188904427,1.470973966,1.368722552,0.935035227,1.05264973,0.943633747,,,,,,,,,,,
1.318116298,0.710703134,0.420553245,0.439805841,1.033812203,0.853144361,0.970090192,0.752004999,0.800291291,0.675496152,,,,,,,,,,,
1.858013786,1.538300531,1.178340923,1.249746966,1.816327007,1.516935975,1.618117712,1.07768362,1.021474942,1.145107247,,,,,,,,,,,
2.517837935,1.950268133,0.524137893,0.798483383,2.225839443,1.312180309,1.701206351,1.257826457,1.389720543,1.37796695,,,,,,,,,,,
2.43599053,1.464970847,0.781032672,0.817374651,2.234991571,2.125206717,2.06297951,1.452361204,1.498482972,1.40355431,,,,,,,,,,,
2.021512712,1.447648302,0.431940094,0.726622028,1.170464558,1.147587686,1.075564304,0.956796491,1.047013514,0.950707741,,,,,,,,,,,
1.956516875,0.968677738,0.666227765,0.438744745,1.046545298,1.05487962,1.09027021,1.058778966,1.07326535,1.015301232,,,,,,,,,,,
1.471681982,0.225125391,0.180700357,0.065342621,0.618615856,0.658918377,0.706686838,0.214977746,0.506393827,0.151369424,,,,,,,,,,,
1.723305736,1.530406619,1.043118798,1.314085828,1.002686713,1.037597313,1.006985103,0.51376326,0.781857779,0.54384458,,,,,,,,,,,
1.854894149,1.425789474,2.067573493,1.412814927,1.353396164,1.451244542,1.031086763,1.038434953,0.786211453,0.993542742,,,,,,,,,,,
1.248596807,0.608988934,0.86024123,0.767317495,1.207719417,1.181986209,1.218214158,0.77128011,0.77613728,0.810497416,,,,,,,,,,,
1.769348154,0.555101234,1.22467199,1.023958795,1.000279977,1.09655473,0.97435455,0.464934021,0.655662159,0.279797595,,,,,,,,,,,
1.964598532,1.376966706,1.547537931,1.028347273,1.756651483,1.705205533,1.602885002,1.549825118,1.557840529,1.557947365,,,,,,,,,,,
1.355576523,0.752895905,-1.334276109,-1.06641715,1.235337567,1.174768894,1.216541787,0.333294767,0.445377832,-0.01851242,,,,,,,,,,,
1.538696617,1.529620374,1.509069646,1.503892967,1.58297382,1.50147441,1.455303415,1.062316592,1.047395099,0.844822298,,,,,,,,,,,
1.493912383,1.646460516,0.211918847,0.231386664,1.552535703,1.646856491,1.571961427,0.509211242,0.593253296,0.737781531,,,,,,,,,,,
2.199209756,1.244094622,0.929838936,0.891071635,1.434733977,1.107869311,1.134941848,1.032822274,1.205194315,1.01684026,,,,,,,,,,,
2.303645696,1.448112941,0.720965357,0.965650227,2.240307281,2.107620023,2.156016816,2.063815822,1.950744695,2.156191063,,,,,,,,,,,
1.974044907,1.132733262,1.036096683,0.997953995,1.371076498,1.286412116,1.308028768,0.943820013,1.023933258,1.05598409,,,,,,,,,,,
2.014828216,1.750424657,2.738826876,2.6436927,1.811600866,1.894446961,1.80832151,1.764361485,1.161594477,1.744302863,,,,,,,,,,,
1.801892927,1.948889071,3.2838336,2.705465211,1.323466272,1.650556873,1.48878123,0.761886063,0.997906514,0.687197712,,,,,,,,,,,
