inf0,inf1,inf2,inf3,inf4,inf5,inf6,inf7,inf8,inf9,,inf0,inf1,inf2,inf3,inf4,inf5,inf6,inf7,inf8,inf9
1.817860083,0.436630919,0.33437594,0.065180873,1.144625566,0.759603523,0.62938354,0.518167034,0.526292359,0.440947753,,,,,,,,,,,
2.674202434,1.88591626,1.455985853,1.480452523,2.501717594,2.343194893,2.339965253,1.876221894,2.085830792,1.821676093,,,,,,,,,,,
2.172368506,0.220227038,-0.320126267,-0.309893642,1.463143837,0.642045577,0.840103945,0.676009615,0.611293167,0.712821666,,,,,,,,,,,
2.47933619,1.846157057,1.03497335,0.945014089,1.744735076,1.537264498,1.486963586,1.77637568,1.662547198,1.66611969,,,,,,,,,,,
1.233694544,0.535346516,0.087889347,0.113564468,0.329762286,0.284013991,0.377649212,0.023609923,0.078451504,0.280583183,,,,,,,,,,,
2.521272484,1.709461604,0.702967622,0.654573811,2.148723946,1.849226691,1.871614856,1.614674433,1.717394814,1.584691792,,,,,,,,,,,
2.243584831,2.175538255,1.382157818,1.331677691,1.586172425,1.491013139,1.721261682,1.492022867,1.208040758,1.463992535,,,,,,,,,,,
2.052443303,0.69980174,0.811476644,0.879082499,1.384522571,1.032631098,1.39946286,1.224652068,1.186585662,1.200311226,,,,,,,,,,,
1.482572739,0.423656745,0.560495859,0.341398685,0.502361884,0.665271108,0.512152645,0.463812339,0.291363902,0.458462386,,,,,,,,,,,
1.682207127,2.006632759,2.036741787,2.057482146,1.168681032,1.191851812,1.190223515,1.033991152,0.909005889,1.014844993,,,,,,,,,,,
2.796217994,0.75107985,0.582546964,0.799591045,2.23923656,1.978441572,1.953602423,1.421624039,1.233164043,1.440891694,,,,,,,,,,,
1.68379064,1.286451211,-0.39616373,-0.331633634,1.304939443,0.398378537,0.791549093,0.866751097,0.439242452,0.596329444,,,,,,,,,,,
2.282873889,1.122212423,0.133112002,0.426145639,1.140904103,0.907703605,0.976686301,0.703621607,0.464304432,1.10238331,,,,,,,,,,,
1.975443384,1.450254747,0.866678421,0.553575395,1.388897362,1.077388392,1.00231417,1.473352696,1.034621628,1.132825785,,,,,,,,,,,
2.048812975,1.801969042,1.589341542,1.548314357,1.986933757,1.929835576,1.93567096,1.065269944,1.151825614,1.022047651,,,,,,,,,,,
1.685764466,0.209788248,0.246636116,0.136660151,1.154164509,0.714249757,0.707580132,0.600669336,0.451021658,0.482939049,,,,,,,,,,,
2.075381059,1.531977162,0.348937436,0.39461755,1.515027324,1.241389878,1.178310075,1.431753734,1.32466774,1.146653425,,,,,,,,,,,
1.407147853,1.420086834,1.443235189,1.422194248,1.042971202,1.019801829,0.885754409,0.482778095,0.442470905,0.522016758,,,,,,,,,,,
2.192408913,2.152453067,1.95043101,1.778595359,2.058188568,1.73177024,1.752844347,1.628764473,1.622335145,1.608863628,,,,,,,,,,,
1.876119539,0.924817345,0.670342931,0.679076411,1.810694619,1.373812583,1.517232135,0.61438902,1.052142727,0.615974351,,,,,,,,,,,
2.497880481,1.124772815,1.05434447,1.030289413,1.605974984,1.453529665,1.45553721,0.840139719,1.136357425,0.828402776,,,,,,,,,,,
1.815245277,0.358737336,-0.130660517,-0.058152674,0.755548154,0.589456921,0.622700432,0.638948991,0.947463439,0.624236144,,,,,,,,,,,
1.577157375,0.672622103,0.107119265,0.042654805,1.291069984,1.267227994,1.134092874,0.835900233,1.104174089,0.849971213,,,,,,,,,,,
1.292454804,1.173688848,0.434271848,0.500751174,1.255684198,1.190646023,1.206728989,0.850204616,0.855907675,1.015883638,,,,,,,,,,,
1.848061855,1.18022007,0.634014186,0.717107762,1.004270846,1.066550444,1.200404565,0.767532978,0.684313671,0.789978386,,,,,,,,,,,
1.829273002,0.651922409,0.76069261,0.753629628,1.031329269,0.940378844,0.816072147,0.764915694,0.749759195,0.758359287,,,,,,,,,,,
