inf0,inf1,inf2,inf3,inf4,inf5,inf6,inf7,inf8,inf9,,inf0,inf1,inf2,inf3,inf4,inf5,inf6,inf7,inf8,inf9
2.074682926,0.78417898,0.429782264,0.510835325,1.381346847,1.077391422,0.916945036,0.535665897,0.721547041,0.550247697,,,,,,,,,,,
2.021471912,1.479801514,1.019848082,0.873005733,1.852012052,1.494220446,1.415363187,1.303976153,1.544091996,1.300638986,,,,,,,,,,,
1.595702277,0.423842102,-0.376383154,-0.152553071,0.948856364,0.511817412,0.846925267,0.793596695,0.860903848,0.791731719,,,,,,,,,,,
2.086985744,1.930658962,0.924430798,1.046012322,1.996529752,1.944937648,1.738661457,0.706644571,0.796286627,0.847681721,,,,,,,,,,,
2.250267149,0.689275192,0.460319872,0.549513639,1.110498199,1.008537138,1.093290747,0.888265048,0.828651596,0.949827281,,,,,,,,,,,
2.781590164,2.43872161,2.227625194,2.133888743,2.476890224,2.112528875,2.084008267,2.045858247,1.388230791,2.10990769,,,,,,,,,,,
2.198221174,0.835341988,0.270035345,0.42133333,1.762024218,1.301961185,1.326037002,0.67406157,0.572179371,0.592439123,,,,,,,,,,,
2.065851836,0.784797233,0.297502859,0.434765926,1.513523694,1.038194602,1.194025204,0.957868684,0.810570587,1.010461436,,,,,,,,,,,
2.422984574,2.34486363,1.684464243,1.977813978,2.547032054,1.945425826,2.273466842,1.759595033,1.709143081,1.789808028,,,,,,,,,,,
1.95186768,1.468125826,0.824864945,0.66223396,1.328943803,1.120474961,1.006293748,1.231655894,0.902707593,1.139985846,,,,,,,,,,,
2.624460279,2.343800038,2.878736572,2.892574044,1.996394957,2.438160461,2.440414426,1.94742113,1.210394303,1.427480688,,,,,,,,,,,
2.579524548,2.703302627,2.027541511,2.204193139,2.651961284,2.10572123,2.358409676,2.593694778,2.434969358,2.563342407,,,,,,,,,,,
2.339872739,1.023222774,0.879695098,0.911075749,0.895965431,1.373075393,1.197592911,0.979766537,1.073897074,1.029880468,,,,,,,,,,,
2.479203941,1.885343178,2.066383578,1.957138383,2.276012177,2.202100261,2.266508358,1.468989944,1.307500708,1.552482435,,,,,,,,,,,
2.149202709,1.272725857,1.350795966,1.35392341,1.848196955,1.805129192,1.4124653,1.411207085,1.485926528,1.438213648,,,,,,,,,,,
3.092167534,3.083446452,3.014134438,2.783408131,2.908494029,3.037692261,2.965578065,2.297216956,2.155122228,2.63441853,,,,,,,,,,,
1.822144702,1.015262864,0.747686923,0.767327561,1.268364553,1.001258954,0.944217553,0.480547507,0.705783201,0.455468096,,,,,,,,,,,
1.8640213,0.644985754,0.745795902,0.530304324,1.398043215,1.388747537,1.169894627,-0.269224802,-0.546080679,0.175049188,,,,,,,,,,,
2.369181199,0.206010528,0.023563234,-0.052479089,2.012096723,1.123541113,1.177683365,0.040716476,0.518462891,-0.231948276,,,,,,,,,,,
1.936796635,0.577233493,0.673319648,0.71944105,0.901046773,0.818030144,0.931725214,0.595346669,0.629631148,0.681822367,,,,,,,,,,,
2.644439844,1.955193324,2.037911046,1.889153614,2.703510944,2.907550259,2.709971904,1.791696779,1.692273603,1.771350504,,,,,,,,,,,
3.665259384,3.855431706,3.375668366,3.318070354,2.730339837,2.673957225,2.677028279,2.402544272,2.440042311,2.424533307,,,,,,,,,,,
3.242513212,2.079833711,1.962013738,1.940580076,3.172723256,3.005697522,2.997927415,1.441977538,1.530685678,1.586737088,,,,,,,,,,,
